my only complaint would be that it was just a little on the long-side.	train	24157000
"a self-proclaimed ""fifty shades of fucked up"" lives shamelessly and opulently... because he can."	train	15732562
men aren't all bad, are they?	train	25121756
i couldn't stop laughing.	train	26115600
sarah has been best friends with brianna since they met in kindergarten and brianna saved sarah from the clutches of a five-year-old mean girl.	train	6654033
and who might that attorney be?	train	23843888
let see what book two holds shall we?	train	22245404
liese shares her crush on mr. whitehall with her bestie.	train	42747629
on to fifty shades darker!!!!	train	15732562
it was a great story beautifully woven together.	train	26336623
intriguing?	train	21876211
hamish machugh suddenly finds himself the new duke of murdoch and he reluctantly agrees to host his two sisters to a london season.	train	50142074
she is all business no time for fun or love.	train	21984734
my expectations were really low for this book but it ended up being a pretty good book.	train	385368
boooorrring.	train	569533
i can't wait to read more of them in the stories to come.	train	6067894
i don't know what it was about whit but i really wanted to love her and i just couldn't.	train	21444871
the fact that he just gave money to greer's dad to host a wedding that would ruin three other girl's lives just so he could be closer to greer made no sense to me.	train	47815228
i'll definitely be reading more from lexxie couper :-)	train	19027974
eric was alright, even though i pictured someone way different than he was supposed to look like, but the dancing around the ali issues and emmy issues also drove me crazy.	train	40150532
she doesn't actually grasp much about why he is like this and what things symbolise.	train	15732562
a story about fate and tramatic abuse is always a heartwrenching.	train	25372252
i am not one who normally flounces books.	train	19264319
soon, georgie realizes that the neal that she has been talking to is really the neal from the past.	train	25391048
so far, this is clearly only the first part of the story so it's hard to judge how it will all come together in the end.	train	45460929
i think she is a brilliant writer and i love all of her books!	train	14838126
